id;rawId;name;city;categoryName;subcategoryName;deleted;STATE;ID_RECOMMENDED_BUSINESS_STATE;tab_url;main_url;gallery_urls
3765;bodegas_la_sangre_;Bodegas La Sangre ;Málaga;Ocio y eventos;Experiencias y actividades, Ocio;0;4;4;24482;24485;24481,24483,24484,24486,24487,24488,24489
3902;bodegas_lunares;Bodegas Lunares;Ronda;Experiencias y Actividades;Bodegas y Vinos de Ronda;0;3;3;47143;47147;47144,47145,47146,47148
3900;bodegas_morosanto;Bodegas Morosanto;Ronda;Experiencias y Actividades;Bodegas y Vinos de Ronda;0;4;4;26676;26679;26677,26678,26680,26681,26682
17198;ia_3018;Bodegas Sanz Vinos y Licores;Madrid;Compras;"Bodegas y tiendas de vino, Bodega tradicional; Vinos y licores; Catas personalizadas";0;3;3;;;
5598;bodegas_y_vinedos_casa_del_valle;Bodegas y Viñedos Casa del Valle;Aranjuez;Ocio y eventos;Experiencias y actividades;0;4;4;49005;49000;49001,49002,49003,49004,49006,49007,49008,49009
4291;bodeguita__el_coto;Bodeguita  el Coto;Ronda;Restaurantes;Low cost, Español, Restaurantes;1;4;4;38436;38434;38435
3372;bodeguita_el_coto;Bodeguita El Coto;Ronda;Restaurantes;Low cost, Tapas, Español, Mediterranea, Bares y Pubs;0;4;4;21847;37469;21839,21840,21843,21844,21845
3544;bogatell;Bogatell;Barcelona;Qué ver;Escapadas;0;4;4;27113;27111;27110,27112
1438;bolero_meat;Bolero Meat;Madrid;Restaurantes;Low cost, Español, Restaurantes, Streetfood;1;4;3;;;
1055;bolero_meatballs;Bolero Meatballs;Madrid;Restaurantes;Low cost;1;4;4;15250;15245;15244,15246,15247,15248,15249
16916;ia_2686;Boleto de entrada al estadio Santiago Bernabéu;Madrid;Eventos;Museo / exposición permanente;0;3;3;;;
16532;ia_2229;Bolus Burger;Madrid;Restaurantes;Americana, Hamburguesería;0;3;3;;;
16544;ia_2251;Bolus Burger;Madrid;Restaurantes;Hamburguesería, Americana / Española contemporánea;0;3;3;;;
15261;ia_846;Bolus Burger - Gran Vía a Callao;Madrid;Restaurantes;Española, Hamburguesas, Tapas;0;3;3;;;
14868;ia_444;Bolus Burger - Tirso de Molina;Madrid;Restaurantes;Internacional, Americana, Hamburguesas;0;3;3;;;
14791;ia_361;Bombay Blue;Madrid;Restaurantes;India, Curries, Biryani, Naan;0;3;3;;;
16148;ia_1767;Bombay Curry;Madrid;Restaurantes;"India, Butter chicken; Curry vegetal";0;3;3;;;
16233;ia_1852;Bombay Curry;Madrid;Restaurantes;"India, Pollo tikka masala; Curry vegetal";0;3;3;;;
16303;ia_1922;Bombay Palace;Madrid;Restaurantes;"India, Pollo tikka masala; Curry vegetal";0;3;3;;;
16313;ia_1932;Bombay Spice;Madrid;Restaurantes;"India, Butter chicken; Curry vegetariano";0;3;3;;;
16283;ia_1902;Bombay Tandoor;Madrid;Restaurantes;"India, Pollo tandoori; Curry de lentejas";0;3;3;;;
15368;ia_953;Bomby Villa India;Madrid;Restaurantes;India, Curries, Arroces, Tandoori;0;3;3;;;
1501;bon_jovi;Bon Jovi;Madrid;Ocio y eventos;Conciertos, Rock, Ocio;1;4;1;12827;;12828,12829,12830,12831,12832
5229;bonamara_;Bonamara ;Madrid;Fiesta;Discotecas;0;4;4;47250;47249;47251,47252,47253,47254,47255,47256,47257,47258
5294;bonavia_aranjuez;Bonavía Aranjuez;Aranjuez;Restaurantes;Top, Con terraza, Mediterranea, Restaurantes;0;3;3;;;47787,47788,47789,47790,47791,47792,47793,47794,47795,47796
4430;bonavista_apartments;Bonavista Apartments;Barcelona;Alojamiento;Apartamentos;0;4;4;39613;39618;39610,39611,39612,39614,39615,39616,39617,39619
5916;bongs_bingo_;Bongs Bingo ;Ibiza;Fiesta;Discotecas;0;4;4;49825;49823;49824,49826,49827,49828
17184;ia_3004;Bonjour Panadería Pastelería;Madrid;Compras;"Panaderías y pastelerías, Panadería francesa; Bollería artesanal; Recetas clásicas";0;3;3;;;
5236;bono_premium;Bono Premium;Ronda;Qué ver, Experiencias y Actividades;Arquitectura: plazas y monumentos, Experiencias y Actividades, Monumentos Propios;0;4;4;50362;47616;47600,47601,47603,47614,47615,47617,47618,47619
5333;bono_premium_eliminado;Bono premium;Ronda;Qué ver;Arquitectura: plazas y monumentos;1;3;3;;49848;
5930;bono_turistico_premium;Bono Turístico Premium;Ronda;;;0;1;3;;;
3867;bono_turistico_ronda;Bono Turístico Ronda;Ronda;Qué ver, Ocio y eventos, Experiencias y Actividades;Arquitectura: plazas y monumentos, Experiencias y Actividades, prueba;0;4;4;50349;50348;25878,25984,26102,26103,43670
5235;bonos_turisticos_ronda;Bonos Turísticos Ronda;Ronda;Qué ver;Arquitectura: plazas y monumentos;0;1;1;;;
17144;ia_2964;Bonumy;Madrid;Compras;"Ropa y accesorios, Tienda gourmet; Productos exclusivos; Atención cercana";0;3;3;;;
1660;boogie_tours_;Boogie Tours ;Punta Cana;;;1;3;3;;;
1725;boogie_tours;Boogie Tours;Punta Cana;Ocio y eventos;Experiencias y actividades;0;4;4;42842;18624;42841,42843,42844,42845
18325;ia_4373;Booksellers;Madrid;Arte y Cultura;Librería / Bookstore, literatura en inglés, especialización en inglés, libreros expertos, Narrativa, ensayo, literatura infantil en inglés;0;1;1;73715;73714;73713
1515;boom_room;Boom Room;Madrid;;;0;3;3;;;
1519;boom_room_club;Boom Room Club;Madrid;Fiesta;Discotecas, Comercial, Reggeaton;1;4;1;;;
1521;boom_room_madrid;Boom Room Madrid;Madrid;Fiesta;Discotecas, Comercial, Reggeaton;0;1;1;13511;13510;13509,13512,13513
5869;bora_bora_ibiza;Bora Bora Ibiza;Ibiza;Restaurantes, Ocio y eventos;Trendy, Experiencias y actividades, Español, Restaurantes, Ocio;0;4;4;49669;49861;49860,49862,49863,49864,49865
17580;ia_3405;Boral Torcuato;Madrid;Compras;Otros (Gastronomía & Lifestyle), Terraza panorámica, menú degustación, reserva online;0;3;3;;;
15648;ia_1242;Borax;Madrid;Restaurantes;Tapas / Carnes / Mariscos, De autor / Creativa;0;3;3;;;
924;borgonesse;Borgonesse;Madrid;Restaurantes;Tradicionales, Heladerias;0;4;4;17999;18000;18001,18002
5650;borrar_diego;borrar diego;Barcelona;Alojamiento;Apartamentos;0;3;3;;;
1791;bosc_de_les_fades;BOSC DE LES FADES;Barcelona;Fiesta;Bares de copas;0;4;4;18952;18950;18949,18951
3547;bosc_des_fades;Bosc des Fades;Barcelona;Restaurantes;Top, Tradicionales, Español, Restaurantes, Bares y Pubs;0;1;1;22840;22838;22839,24923
467;bosco_de_lobos;Bosco de lobos;Madrid;Restaurantes;Trendy;0;4;4;18169;18170;18171,18172,18173,18174,18175,18176,18177,18178
4000;bosque_de_cobre;Bosque de Cobre;Ronda;Qué ver, Experiencias y Actividades;Naturaleza y parques, Actividades Deportivas;0;4;4;30155;30144;30142,30143,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30156
4301;bosque_del_cobre;Bosque del Cobre;Ronda;Qué ver, Experiencias y Actividades;Escapadas, Naturaleza y Turismo Activo;1;3;3;;;
5838;botafoc_ibiza_;Botafoc Ibiza ;Ibiza;Compras;Centros comerciales, Tiendas, Para ti;1;4;3;49588;49589;49590,49591,49592,49593
15810;botania;Botania;Madrid;Restaurantes;Internacional, Platos internacionales, Cocina saludable;0;4;4;;;74163,74164,74165,74166,74167,74168,74169,74170
14610;ia_149;Botequim Madrid;Madrid;Restaurantes;Brasileña, Petiscos, Caipirinhas, Cocina Brasileña;0;3;3;;;
4333;botero_60_anos_de_pintura;Botero 60 años de pintura;Madrid;Ocio y eventos;Exposiciones, Pintura;1;4;4;37295;37294;37293,37296,37297
329;botin;Botín;Madrid;Restaurantes;Tradicionales, Español, Comida Regional, Especialista en carne, Restaurantes;0;4;4;17993;17994;17995,17996,17997,17998
15706;ia_1300;Botín;Madrid;Restaurantes;Española, Cocina tradicional, Carnes;0;3;3;;;
17141;ia_2961;Boucheron;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería francesa; Piezas icónicas; Artesanía de lujo";0;3;3;;;
17379;ia_3200;Boucheron;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería francesa; Piezas icónicas; Artesanía de lujo";0;3;3;;;
17533;ia_3354;Boucheron Watches;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería parisina; Relojes de lujo; Tradición creativa";0;3;3;;;
18570;ia_5773;Boulder Madrid;Madrid;Deportes;Escalada (Boulder);0;1;1;73436;73438;
1224;boutique_y_artcafe;Boutique & Artcafé;Filipinas;Restaurantes, Compras;Tradicionales, Especialista en mariscos, Café y té, Restaurant & Shop;0;1;3;14759;14760;14761
16718;ia_2473;Boutique Urban Madrid Genova;Madrid;Alojamiento;Boutique Hotel, Decoración contemporánea, ubicación céntrica;0;3;3;;;
17441;ia_3262;Bovet;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería artesanal; Diseño artístico; Producción limitada";0;3;3;;;
5221;bowi;Bowi;Madrid;Fiesta;Discotecas;0;3;3;47183;47181;47182,47184
178;box_art_la_torre;Box Art La Torre;Madrid;Alojamiento;Naturaleza;0;4;4;14468;14469;14470,14471,14472
17296;ia_3117;Boxroom15;Madrid;Compras;"Ropa y accesorios, Concept store; Moda independiente; Diseño creativo";0;3;3;;;
14508;brach_madrid;BRACH MADRID;Madrid;Restaurantes;Internacional / Fusión, Gastronomía Internacional, Platos de autor;0;4;4;74729;74726;74727,74728
15086;ia_670;Brasa & Pisco;Madrid;Restaurantes;Peruana;0;3;3;;;
16047;ia_1666;Brasa Tía Mariama;Madrid;Restaurantes;"Africana, Carnes; Parrilla Africana; Especias";0;3;3;;;
16117;ia_1736;Brasas del Sur;Madrid;Restaurantes;"Argentino, Asado; Chorizo criollo";0;3;3;;;
16137;ia_1756;Brasserie Parisienne;Madrid;Restaurantes;"Francesa, Entrecot; Crêpes";0;3;3;;;
4979;brava_fabrics;Brava Fabrics;Madrid;Compras;Marcas y Productos Locales;1;4;3;;;
4996;brava_fabrics_madrid;Brava Fabrics Madrid;Madrid;Compras;Marcas y Productos Locales, Moda;0;4;4;44473;44470;44467,44468,44469,44471,44472,44474,44475,44476
15738;ia_1332;Bravo Wine Bar;Madrid;Restaurantes;Española, Tapas, Vinos;0;3;3;;;
3917;breathless_punta_cana_resort_y_spa;Breathless Punta Cana Resort & Spa;Punta Cana;Alojamiento;Hoteles;0;4;4;28186;28185;28181,28182,28183,28184,28187,28188,28189,28190
17396;ia_3217;Breguet;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería suiza; Complicaciones históricas; Diseños icónicos";0;3;3;;;
17384;ia_3205;Breitling;Madrid;Compras;"Joyería y relojería de lujo, Relojes de aviación; Innovación tecnológica; Estilo deportivo";0;3;3;;;
15837;ia_1431;Bresca Lavapiés;Madrid;Restaurantes;Española, Cocina moderna, Tapas;0;3;3;;;
15147;ia_731;BRIBON MADRID (X);Madrid;Restaurantes;Española, Ensaladilla rusa | Tortilla española | Chanquetes con huevos;0;3;3;;;
17002;ia_2821;Brindis Karaoke;Madrid;Eventos;Karaoke bar;0;3;3;;;
4495;brindis_por_la_india;BRINDIS POR LA INDIA;Ronda;;Eventos;1;3;3;40858;40859;40860
15291;ia_876;Brizna;Madrid;Restaurantes;Española, Platos internacionales, Tapas modernas;0;3;3;;;
3747;bro_barcelona;BRO Barcelona;Barcelona;Restaurantes;Trendy, Español, Restaurantes;0;4;4;24352;24351;24353,24354,24355,24356,24357,24358,24359
16226;ia_1845;Broadway Burger;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas BBQ";0;3;3;;;
16366;ia_1985;Broadway Burger;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas BBQ";0;3;3;;;
193;broker_pub_garden;Broker Pub Garden;Madrid;Fiesta;Bares de copas;0;4;4;18017;18018;18019,18020,18021,18022
559;bronze_y_mora;Bronze y Mora;Madrid;Compras;Tiendas;1;4;4;16911;16912;16913,16915,16916
14566;ia_77;Brotes Madrid;Madrid;Restaurantes;Moderna / Creativa, Cocina de Autor, Producto Vegetal;0;3;3;;;
17663;ia_3492;Brownie – Hermosilla;Madrid;Compras;Ropa y accesorios, Colecciones juveniles, moda sostenible;0;3;3;;;
1615;bryan_adams;Bryan Adams;Madrid;Ocio y eventos;Conciertos, Comercial, Rock, Otro, Musical;0;4;3;18460;18459;
5668;bryant_myers;Bryant Myers;Barcelona;Ocio y eventos;Conciertos;0;4;3;;;
17541;ia_3362;Buccellati Watches;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería italiana; Relojes artísticos; Tradición artesanal";0;3;3;;;
18506;bucho_tattoo_art;Bucho Tattoo Art;Madrid;Wellness;Estudio de tatuajes;0;1;1;;;73691,73692
3636;buda_;Buda ;Barcelona;Restaurantes;Low cost, Italiano, Japonés, Chino, Francés, Tailandes, Mediterranea, Restaurantes;0;4;4;29505;29503;29501,29502
15937;ia_1554;Buenas y Santas;Madrid;Restaurantes;"Argentino, Carnes; Empanadas; Hamburguesas";0;3;3;;;
18395;ia_4505;Buenos para trails;Madrid;Naturaleza;Excursión a El Pardo Buenos Para Trails Es, Bosque mediterráneo, colinas, Trail running, ciclismo de montaña;0;1;1;;;
16261;ia_1880;Buffalo Burger;Madrid;Restaurantes;"Americana, Hamburguesa buffalo; Alitas picantes";0;3;3;;;
16524;ia_2215;Buffet doble cinta giratoria;Madrid;Restaurantes;Asiática / Japonesa, Buffet libre / Kaiten;0;3;3;;;
16452;ia_2120;Buffet Francesinhas – Gastrobar Lusitano;Madrid;Restaurantes;Portuguesa, Taberna portuguesa;0;3;3;;;
3475;buggies_en_ronda;Buggies en Ronda;Ronda;Experiencias y Actividades;Experiencias y Actividades;0;4;4;47743;42577;22494,47742
1727;buggy_de_carreras_bayahibe;Buggy de carreras Bayahibe;Punta Cana;Ocio y eventos;Experiencias y actividades;0;4;4;18630;18632;18631
5785;bule_bule_;Bule Bule ;Madrid;Fiesta, Restaurantes;Discotecas, Festivales, Trendy;0;4;4;49518;49516;49517,49519,49521,49522,49523
5016;bule_bule_madrid;Bule Bule Madrid;Madrid;Fiesta;Bares de copas;0;4;4;44832;;44833,44834,44835,44836,44837,44838,44839,44840,44841
17361;ia_3182;Bulgari;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería; Relojes de lujo; Diseño italiano";0;3;3;;;
5704;bumpgreen_;BumpGreen ;Madrid;Restaurantes;Trendy, Español, Restaurantes;0;4;4;;49398;49401
551;bumpgreen;Bumpgreen;Madrid;Restaurantes;Trendy, Vegetariano, Restaurantes, Celiacos ;0;4;4;14914;14915;14916,14917,14918,14919,14920
19221;ia_5585;Bungalo Creative Studio;Madrid;Experiencias Unicas;Clase/Taller (general);0;1;1;73821;73819;73820
15880;ia_1494;Bunji - The Place - Chamartín;Madrid;Restaurantes;Japonesa, Sushi, Cocina japonesa;0;3;3;;;
15326;ia_911;Bunji - The Place - Chamberi;Madrid;Restaurantes;Española, Platos creativos, Fusión internacional;0;3;3;;;
15006;ia_590;Bunji The Place - Majadahonda;Madrid;Restaurantes;Mediterranea, Comida Fusión;0;3;3;;;
16632;ia_2354;Bunker Cocktail Bar;Madrid;Nightlife;Speakeasy bar;0;3;3;;;
5246;bunnys_deli;Bunnys deli;Madrid;Restaurantes;Veggie;0;4;4;47400;47404;47399,47401,47402,47403,47405,47406,47407,47408
4988;bunny´s_deli_;Bunny´s deli ;Madrid;Restaurantes;Veggie;0;4;4;44384;;44382,44383,44385,44386,44387,44388,44389,44390,44391
17515;ia_3336;Burberry Watches;Madrid;Compras;"Joyerías y relojerías, Moda británica; Estilo clásico; Alta relojería accesible";0;3;3;;;
16107;ia_1726;Burger Factory;Madrid;Restaurantes;"Americana, Hamburguesas; Alitas";0;3;3;;;
16206;ia_1825;Burger Factory;Madrid;Restaurantes;"Americana, Hamburguesas; Batidos";0;3;3;;;
16361;ia_1980;Burger Garage;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas BBQ";0;3;3;;;
15556;ia_1144;Burger Grill by 351;Madrid;Restaurantes;Americana, Hamburguesas;0;3;3;;;
15502;ia_1089;Burger Kas - Moratalaz;Madrid;Restaurantes;Americana, Hamburguesas;0;3;3;;;
1597;burger_shack;Burger Shack;Madrid;Restaurantes;Low cost, Americano, Restaurantes, Bares y Pubs;1;4;3;18409;18410;18411,18412
16069;ia_1688;Burger Station;Madrid;Restaurantes;"Americana, Hamburguesas; Patatas Fritas";0;3;3;;;
16074;ia_1693;Burger Station;Madrid;Restaurantes;"Americana, Hamburguesas; Patatas Fritas";0;3;3;;;
16186;ia_1805;Burger Station;Madrid;Restaurantes;"Americana, Hamburguesas; Patatas Fritas";0;3;3;;;
16276;ia_1895;Burger Station;Madrid;Restaurantes;"Americana, Hamburguesas; Aros de cebolla";0;3;3;;;
16376;ia_1995;Burger Station;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas BBQ";0;3;3;;;
16301;ia_1920;Burger Town;Madrid;Restaurantes;"Americana, Hamburguesas; Patatas Fritas";0;3;3;;;
16311;ia_1930;Burger Town;Madrid;Restaurantes;"Americana, Hamburguesas; Alitas de pollo";0;3;3;;;
16141;ia_1760;Burgers & Beer;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas";0;3;3;;;
5167;burj_al_arab_jumeirah__dubai;Burj Al Arab Jumeirah, Dubai;Filipinas;Alojamiento;Hoteles;0;4;4;46443;46436;46437,46438,46439,46440,46441,46442,46444,46445
16041;ia_1659;Burmet Arganzuela;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas; Batidos";0;3;3;;;
16048;ia_1667;Burmet Arganzuela;Madrid;Restaurantes;Hamburguesa, Americana;0;3;3;;;
17704;ia_3536;Bus turístico de Madrid + Tour y museo del Bernabéu;Madrid;Arte y Cultura;Excursión / day trip, Goya, El Bosco, Velázquez;0;3;3;;;
18678;ia_4930;Búsqueda del tesoro en Madrid y visita autoguiada a lo más destacado - Madrid;Madrid;Experiencias Unicas;Visita guiada a museo/monumento;0;1;1;73823;73822;
18680;ia_4940;Búsqueda del tesoro en Madrid y visita autoguiada a lo más destacado - Madrid;Madrid;Experiencias Unicas;Tour/experiencia (general);1;1;1;;;
17521;ia_3342;Bvlgari Watches;Madrid;Compras;"Joyería y relojería de lujo, Alta joyería y relojería; Diseño italiano; Exclusividad internacional";0;3;3;;;
758;c21_be_brave;C21 Be Brave;Madrid;Compras;Marcas y Productos Locales;0;4;4;15443;15444;
17597;ia_3426;Cábala;Madrid;Compras;Ropa y accesorios, Exposiciones, venta de diseño, eventos culturales;0;3;3;;;
15434;ia_1019;Cabaña Marconi;Madrid;Restaurantes;Argentino, Platos globales, Tapas modernas;0;3;3;;;
3553;cabana_the_sky_village;Cabaña The sky village;Santo Domingo;Alojamiento;Casa rural;0;3;3;;;22905,22906,22907,22908,22909,22910,22911,22912,22913,22914
5626;cabaret_en_ronda;Cabaret en Ronda;Ronda;Ocio y eventos, Experiencias y Actividades;Cines y Teatros y Salas de concierto, Eventos;0;4;4;49236;49223;
1314;cabarete;Cabarete;Punta Cana;Qué ver;Escapadas;0;4;4;15663;15664;15665,15666,15667
17426;ia_3247;Cabestan;Madrid;Compras;"Joyería y relojería de lujo, Alta relojería innovadora; Relojes con movimiento de cabrestante; Ediciones limitadas";0;3;3;;;
17452;ia_3273;Cabestan;Madrid;Compras;"Joyería y relojería de lujo, Relojes mecánicos extremos; Producción limitada; Alta relojería suiza";0;3;3;;;
18262;ia_4420;Cabeza Olmeca en Madrid;Madrid;Arte y Cultura;Lugar fotogénico / cool spot, Escultura monumental urbana;0;3;3;;;
15061;ia_645;Cabo Fisterra;Madrid;Restaurantes;Tradicionales, Pulpo;0;3;3;;;
5238;cacao_sampaka;Cacao sampaka;Madrid;Compras;Tiendas, Gatronomía;0;3;3;;;47319,47320,47321,47323,47324,47325,47326,47327,47328
14782;ia_351;Cachivache Taberna;Madrid;Restaurantes;Mediterránea, Española, Tapas creativas, Vinos;0;3;3;;;
15609;ia_1200;Cachopo & Go Francisco de Sales;Madrid;Restaurantes;Asturiana / Española, Cachopos / Fritos / Platos grandes;0;3;3;;;
15580;ia_1170;Cadaqués - Madrid;Madrid;Restaurantes;Mediterranea, Arrocería / Cocina de autor;0;3;3;;;
3957;cadaques_caribe_resort_y_villas;Cadaques Caribe Resort & Villas;Santo Domingo;Alojamiento;Apartamentos;0;4;4;28689;28693;28687,28688,28690,28691,28692,28694,28695,28696
5335;cafe_bar_paquito;Café Bar Paquito;Aranjuez;Restaurantes;Tradicionales, Español, Bares y Pubs;0;3;3;;;48081,48082,48083,48084,48085,48086,48087,48088,48089,48090
146;cafe_berlin;Cafe Berlín;Madrid;Fiesta;Salas de concierto, Electrónica, Rock, Otro;1;4;4;18065;18066;18067
14600;ia_137;Café con pan;Madrid;Restaurantes;Brunch, Postres, Cocina Saludable;0;3;3;;;
16037;ia_1655;Café DaMario;Madrid;Restaurantes;"Italiana, Pizza; Pasta; Tiramisú";0;3;3;;;
14601;ia_138;CAFE DE LA GALERIA;Madrid;Restaurantes;Española / Tradicional, Café, Tapas, Cocina Española;0;3;3;;;
14948;ia_532;Café de la Plata;Madrid;Restaurantes;Internacional;0;3;3;;;
14542;ia_19;Café de la Plaza;Madrid;Restaurantes;Española, Mediterránea, Café, Tapas, Bocadillos;0;3;3;;;
14602;ia_140;Café de Oriente - Restaurante Plaza de Oriente Madrid;Madrid;Restaurantes;Española, Mediterránea, Cocina Española, Tapas Gourmet;0;3;3;;;
14500;ia_36;Café de Oriente Museo del Traje;Madrid;Restaurantes;Mediterránea, Española, Café, Cocina Mediterránea, Platos ligeros;0;3;3;;;
372;cafe_de_paris;Café de París;Madrid;Restaurantes;Tradicionales, Mediterranea, Café y té;0;4;4;16143;16144;16145
4055;cafe_del_rey;Café del Rey;Madrid;Restaurantes;Trendy, Español, Americano, Mediterranea, Restaurantes, Bares y Pubs;0;4;4;32635;32638;32633,32634,32636,32637,32639,32640,32641,32642
377;cafe_gijon;Café Gijón;Madrid;Restaurantes;Tradicionales, Español, Café y té;0;4;4;16766;16767;16769,16770,16771
156;cafe_la_palma;Cafe La Palma;Madrid;Fiesta;Salas de concierto, Comercial;0;4;4;14535;14536;14537,14539,14540
16106;ia_1725;Café Lisboa;Madrid;Restaurantes;"Portuguesa, Bacalao; Pastéis de nata";0;3;3;;;
5841;cafe_mambo;Cafe Mambo;Ibiza;Ocio y eventos;Top, Trendy, Con terraza, Vinoteca, Bares y Pubs;0;3;3;49586;;
15814;ia_1408;Café Mies;Madrid;Restaurantes;Mediterranea, Tapas, Brunch;0;3;3;;;
16416;ia_2061;Café Mur;Madrid;Restaurantes;Internacional;0;3;3;;;
3983;cafe_pub_new_baco;Café Pub New Baco;Ronda;Fiesta, Ocio y eventos;Bares de copas y Discotecas;1;4;4;28916;28918;28917,28920
17155;ia_2975;Café Té Arte;Madrid;Compras;"Tiendas de té y café, Cafetería especializada; Tés e infusiones; Productos artesanales";0;3;3;;;
